Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
382,(Theme From) Valley Of The Dolls,Dionne Warwick,021O8Fvrww2EJB8220tgXo,0.23,0.273,F,-13.277,major,0.0352,0.871,2.21e-06,0.059,0.0868,74.919,218840,4,68.85434,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
384,Yesterday,La Lupe,1crZfJMC94BbRn9RqPTaa6,0.494,0.445,D# / Eb,-6.574,major,0.0252,0.472,0.0,0.094,0.4,79.416,213995,4,14.17801,11,0,60s,,,,,,,,,,,,,,,,,,,,,,
389,What a Girl Can't Do,The Hangmen,0DgwjTHT260k2oUrOAj02R,0.468,0.433,F# / Gb,-15.088,minor,0.0557,0.0306,0.0,0.0974,0.841,81.189,148280,4,28.04066,9,0,60s,,,,,,,,,,,,,,,,,,,,,,
390,Hey-Da-Da-Dow,The Dolphins,6ZRxT24A5HLCt5aWd5I7Vp,0.714,0.501,E,-9.232,major,0.0316,0.827,0.0,0.1,0.88,122.141,136253,3,31.79546,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
393,A Solitude,Denise Levertov,6edkgwJEzWTSxWpmkWX5Ta,0.687,0.0509,G,-19.173,major,0.527,0.79,0.0,0.18,0.255,75.577,219311,3,27.66784,10,0,60s,,,,,,,,,,,,,,,,,,,,,,
395,O Diamante Cor de Rosa - Versão remasterizada,Roberto Carlos,5Q40ASMrGNUv4vcdoKqSSH,0.317,0.23,A,-12.902,minor,0.0316,0.146,0.0,0.158,0.199,75.32,198733,4,39.17834,9,0,60s,,,,,,,,,,,,,,,,,,,,,,
397,Do Wah Diddy Diddy,Manfred Mann,7ko2240lyr2DngGin6Fx37,0.661,0.557,E,-8.244,major,0.049,0.262,0.0,0.0557,0.957,125.445,143400,4,24.65931,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
398,Flamenco Revolucionario,Chicho Sánchez Ferlosio,1tqI8GRoyGsKij3nHmZCZg,0.668,0.253,E,-13.742,major,0.0438,0.914,0.0,0.102,0.404,105.767,259506,4,44.3987,13,0,60s,,,,,,,,,,,,,,,,,,,,,,
400,If I Were A Carpenter,Four Tops,75tHHyxJw2u6EeMPaTNXHD,0.585,0.571,C,-8.342,major,0.0271,0.197,0.0,0.245,0.666,126.836,168800,4,57.61908,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
401,Reza,Elvin Jones,6IgVY53j5gJXOHRHLscYp4,0.404,0.543,G# / Ab,-17.131,major,0.0813,0.059,0.249,0.183,0.593,87.867,433267,4,33.02786,17,0,60s,,,,,,,,,,,,,,,,,,,,,,
403,Not So Sweet Martha Lorraine,Country Joe & The Fish,1JMJZYMdMY3Wl4WAAejSj6,0.525,0.374,E,-13.045,major,0.0346,0.331,0.0,0.0775,0.344,110.305,264000,4,39.71689,14,1,60s,,,,,,,,,,,,,,,,,,,,,,
405,Apologize,Ed Ames,5aJozu8lCjc1O14LsjNWdj,0.411,0.505,B,-9.282,major,0.0427,0.472,0.0,0.129,0.486,89.803,125133,4,32.0097,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
406,Candy,The Astors,2zCruKarW8FMGbK77z2yh6,0.699,0.536,D# / Eb,-11.186,major,0.0315,0.616,0.0128,0.0876,0.916,137.976,182600,4,34.649,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
408,Não Vá Se Perder Por Aí,Os Mutantes,4fM2DdT03XruTYZfIvALUv,0.322,0.925,E,-3.266,major,0.196,0.487,0.0,0.34,0.596,169.618,196053,4,28.70272,11,0,60s,,,,,,,,,,,,,,,,,,,,,,
409,Arietis - Remastered,Freddie Hubbard,2rvlhyiUa082VRTa3OFgmh,0.462,0.475,D,-11.381,minor,0.0366,0.538,0.000103,0.156,0.619,122.005,401560,4,46.73581,16,0,60s,,,,,,,,,,,,,,,,,,,,,,
412,Tristeza,Orlando Silva,1dlkxU5OHYVCJHTipCISYV,0.389,0.286,F# / Gb,-8.916,major,0.0312,0.812,0.0,0.106,0.566,83.811,152160,3,38.76032,10,0,60s,,,,,,,,,,,,,,,,,,,,,,
414,True Love Goes On And On,Burl Ives,3exF1tkrIhudSbNwg6o9Pz,0.337,0.286,F,-8.349,major,0.0285,0.505,0.0,0.244,0.322,110.175,181933,3,44.84823,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
415,Walkin' Back To Happiness,Helen Shapiro,3mNfU0psAm7h3s6Dn6i7SD,0.663,0.542,G# / Ab,-8.842,major,0.0825,0.775,0.0,0.222,0.799,97.581,151293,4,37.45653,5,1,60s,,,,,,,,,,,,,,,,,,,,,,
417,Don't You Care,The Buckinghams,7qWwWg1oIczYhL3kVyabG3,0.41,0.566,F# / Gb,-11.073,minor,0.0443,0.0967,0.0,0.263,0.669,142.037,148800,4,38.26931,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
424,'Til,The Angels,6cMBpazQUSw6xYiLNYvQzf,0.253,0.232,C,-12.695,major,0.0318,0.805,0.00018,0.0939,0.307,173.819,148440,3,21.13239,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
426,Big Boss Man,Elvis Presley,4MAl5GecO9aspyQglkaRRO,0.683,0.803,F,-11.94,minor,0.175,0.486,0.00187,0.0567,0.803,96.109,172147,4,28.42363,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
428,Funky Street,Arthur Conley,6uu9g2xpWSPda9SFPvrAmO,0.7,0.903,G,-11.68,major,0.12,0.71,2.61e-06,0.23,0.853,150.224,143133,4,25.72195,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
430,Help Me Girl,Eric Burdon & The Animals,44A7gnAeBznjwg2ovSYk06,0.555,0.534,C,-8.547,minor,0.0304,0.508,0.000241,0.58,0.542,145.304,159453,4,46.54928,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
431,Gente,Garoto,0YKizXXA4Odo5f5mnoQhul,0.514,0.621,G# / Ab,-6.825,major,0.055,0.23,0.0,0.29,0.794,153.46,136490,4,54.2077,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
432,I Just Don't Understand,Ann-Margret,2WDn3iq8xYWVEp8eCihT44,0.318,0.383,A,-11.943,minor,0.0337,0.738,0.0013,0.176,0.632,127.699,160813,3,23.27613,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
433,Celebrated Walkin' Blues,Taj Mahal,4oNnxT1kVOAcAYkt8gxXAS,0.509,0.341,G,-12.555,major,0.0654,0.519,1.31e-05,0.0867,0.515,130.023,531960,3,33.15027,26,0,60s,,,,,,,,,,,,,,,,,,,,,,
434,Todo Amor Eu Lhe DareI,Trio Melodia,5I4OCnUgUmqPwxHS40FknQ,0.65,0.535,E,-10.462,major,0.0334,0.112,1.91e-05,0.186,0.423,130.644,164733,4,35.58736,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
436,The Push And Kick,Mark Valentino,5wDaYL73zwDnOLhFAanldg,0.56,0.753,C,-9.195,major,0.0678,0.734,0.000119,0.383,0.947,152.633,144173,4,30.65092,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
439,Nearer To You,Betty Harris,247LjOYYHS4qdiv9u1FOxH,0.52,0.272,D,-9.158,minor,0.0263,0.673,0.000416,0.133,0.471,144.358,173336,3,24.60945,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
441,Show Business,Lou Rawls,0DmsCdHUEqiLhl9oSopVRP,0.713,0.725,A# / Bb,-7.376,major,0.038,0.773,0.0,0.258,0.871,113.265,155467,4,35.9541,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
442,Life,Sly & The Family Stone,5Urq07KXG79DCGsEFRulmp,0.692,0.641,C,-9.621,major,0.0603,0.265,0.000473,0.0642,0.848,121.276,180933,4,19.1357,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
444,Bandit Of My Dreams,Eddie Hodges,2HzOTwIfaNsdsr1KVtuID7,0.752,0.471,G# / Ab,-11.308,major,0.0758,0.402,0.0,0.155,0.94,110.226,123333,4,39.66865,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
446,He Knows I Love Him Too Much,The Paris Sisters,2PWsXnkraV4vamzbjpF3Wi,0.549,0.34,C,-13.9,major,0.0325,0.715,0.0,0.139,0.429,107.705,166000,4,43.37498,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
447,Tango per un pianista virtuoso,Giampiero Boneschi,5POznTd1ExXwVOj18VSQzu,0.579,0.398,C,-13.318,major,0.0326,0.965,0.941,0.119,0.882,131.041,94407,4,32.24624,6,0,60s,,,,,,,,,,,,,,,,,,,,,,
448,Grazing In The Grass,The Friends Of Distinction,755QPhAgO1YSmbs8a9M9b9,0.595,0.857,C# / Db,-6.89,minor,0.163,0.498,0.0,0.355,0.74,127.629,174080,4,41.68343,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
449,House Of The Rising Sun,The Animals,7BY005dacJkbO6EPiOh2wb,0.295,0.584,A,-6.696,minor,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280,3,48.7407,12,1,60s,,,,,,,,,,,,,,,,,,,,,,
451,Where Do You Go,Cher,5ElFQhsIMNNfCL24SXU53S,0.477,0.404,G,-15.389,major,0.0279,0.743,4.74e-05,0.21,0.708,104.884,195867,3,54.95623,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
452,Gee,Jan & Dean,2TqZC7BpPlwEHbMGWnjXf8,0.38,0.557,D,-8.958,major,0.0361,0.653,0.0,0.504,0.847,155.648,133027,4,31.84387,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
454,Warmed Over Kisses (Left Over Love),Brian Hyland,1YINWOCMieGVnvp5h0PcVx,0.598,0.324,F# / Gb,-13.515,major,0.0277,0.816,0.0,0.203,0.687,138.357,139600,3,18.6701,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
456,"Sit Down, I Think I Love You",The Mojo Men,300qXG6Be7OeOIVCFuk2rR,0.573,0.749,A,-7.115,major,0.0323,0.66,2.77e-06,0.238,0.796,110.075,142333,4,59.06009,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
457,Baby Come Home,Ruby And The Romantics,2bC4lZSV2Ulp3v6XZr8CrP,0.612,0.683,A# / Bb,-8.53,major,0.0272,0.784,0.0,0.305,0.931,106.801,142907,4,50.21895,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
460,A Woman Like You,Bert Jansch,30s8YVXKWmzRswub0XWXOA,0.623,0.455,C,-14.044,major,0.0348,0.383,4.3e-05,0.112,0.417,98.673,262667,4,36.02736,14,0,60s,,,,,,,,,,,,,,,,,,,,,,
462,My Boomerang Won't Come Back,Charlie Drake,115WODgX0QxVa8Zn7MTSk2,0.48,0.535,B,-11.402,major,0.846,0.742,0.0,0.138,0.697,201.106,220173,4,72.19722,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
463,A Day In The Life Of A Fool,Jack Jones,7nYBMEtMVLMAJQMpaQHULU,0.253,0.235,A# / Bb,-12.934,minor,0.0301,0.813,0.0754,0.114,0.219,169.935,141800,4,24.02949,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
467,Lovey Dovey Kinda Lovin',Brenton Wood,52FrlMkSp2fhtR5DRzg4AL,0.833,0.625,A# / Bb,-6.866,minor,0.0438,0.407,0.000109,0.0929,0.953,107.659,125640,4,32.87923,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
468,...And Then There Were Drums,Sandy Nelson,1fHHq3qHU8wpRKHzhojZ4a,0.588,0.672,B,-17.278,minor,0.0361,0.00256,0.745,0.145,0.801,121.962,172067,4,36.95147,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
472,Let The Good Times Roll & Feel So Good,Bunny Sigler,42BaDyvQp6yBrr56xoO1wM,0.752,0.744,G,-7.842,major,0.0653,0.17,3.98e-05,0.463,0.886,143.486,175467,4,41.17645,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
475,If I Didn't Love You,Chuck Jackson,473hgaSdgEKvL20YdhqVaK,0.329,0.434,G# / Ab,-8.69,major,0.0596,0.817,0.000167,0.159,0.72,186.611,132080,5,29.27335,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
476,"Summertime, Summertime",The Jamies,3tafcDpA8uGHDLzRd4ZKQY,0.656,0.563,F,-6.844,major,0.0652,0.625,0.0,0.0521,0.966,204.346,118413,4,19.88117,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
477,Bossa girotondo,Benedetto Ghiglia,0tXTaVT1SYCwwlzgcZ5obl,0.611,0.669,C,-12.532,major,0.0527,0.623,0.102,0.286,0.893,94.205,108840,4,24.40595,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
480,He's So Fine,The Chiffons,2Bs1Lw9LX8hBm70t1iGdlh,0.558,0.633,G,-3.265,major,0.0329,0.487,0.0,0.129,0.871,72.494,112520,4,32.87427,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
488,Don't You Believe It,Andy Williams,57fXifdcomXuoCqRZY8KRN,0.41,0.13,D,-16.79,major,0.0297,0.892,1.92e-05,0.0699,0.403,82.438,147427,4,23.49375,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
491,Carmen Suite No. 1: Les Toréadors. Allegro giocoso (Introduction to Act I),National Philharmonic Orchestra,2OLnlTjZH3XVH6fCNCfNlm,0.271,0.601,A,-12.56,major,0.0521,0.787,0.847,0.331,0.567,130.802,131547,4,61.73189,6,0,60s,,,,,,,,,,,,,,,,,,,,,,
494,Crazy Downtown,Allan Sherman,4VFGjvg01giZD45wwmVUXF,0.603,0.581,A,-11.03,major,0.224,0.748,0.0,0.562,0.83,137.483,177227,4,22.31848,12,1,60s,,,,,,,,,,,,,,,,,,,,,,
496,Unchained Melody,Vito & The Salutations,3BFFWyBCeqNXiqLGEWSsFA,0.503,0.566,A,-8.192,major,0.0681,0.617,0.0,0.333,0.862,147.289,118889,4,30.23369,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
499,How Many Teardrops,Lou Christie,3wVLgOY97gLsEGJzn0Uyxs,0.562,0.697,G,-8.859,major,0.0903,0.586,0.0,0.0822,0.808,149.215,125893,4,36.14649,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
501,We Got A Thing That's In The Groove,The Capitols,2Du61OdJ7CXmUBG7FaZST6,0.663,0.527,A,-12.424,major,0.0552,0.571,0.0,0.126,0.925,81.706,147187,4,67.46392,4,1,60s,,,,,,,,,,,,,,,,,,,,,,
502,Little Band Of Gold,James Gilreath,2nbjeVm12uDzSlG3Nywqsc,0.571,0.597,D# / Eb,-7.616,major,0.052,0.595,0.0,0.0781,0.824,106.608,142829,4,42.0248,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
504,Like A Rolling Stone,Bob Dylan,3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,C,-6.836,major,0.032,0.729,0.0,0.189,0.562,95.261,369600,4,41.44029,14,1,60s,,,,,,,,,,,,,,,,,,,,,,
506,L'eclisse 12,Giovanni Fusco,6yO2RX7rPDO3KTCAVnelbc,0.192,0.137,G# / Ab,-28.059,major,0.0401,0.93,0.855,0.0776,0.0345,90.129,103640,5,39.84075,4,0,60s,,,,,,,,,,,,,,,,,,,,,,
513,The Reporter,Alan Hawkshaw,3hfVRhYFb0ZCbJJyyvZ0xV,0.563,0.73,G# / Ab,-10.672,major,0.0392,0.694,0.877,0.131,0.546,130.763,132267,4,43.08466,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
514,I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,6n13tRkf6BfW49hd8x3GBn,0.799,0.661,G# / Ab,-6.223,major,0.0675,0.0628,0.000332,0.152,0.672,111.902,162360,4,18.14274,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
519,The More I See You,Chris Montez,2FqVUZc8DSxibYFtTiOI26,0.716,0.412,D# / Eb,-12.064,major,0.0354,0.869,0.0,0.0624,0.51,124.251,163920,4,34.27131,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
521,Nachrichten aus Cannabistan,Amon Düül,6SujjFULFV03IR93WOiGuE,0.54,0.395,F# / Gb,-23.413,major,0.0437,0.948,0.913,0.139,0.563,110.778,193053,4,55.49297,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
522,Sue's Gotta Be Mine,Del Shannon,4Y58VuD8vlQQrD6dap0wO4,0.683,0.635,D# / Eb,-6.488,major,0.0356,0.364,0.0,0.122,0.835,132.145,121667,4,41.84264,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
525,Le tourbillon,Georges Delerue,2PIGvb6Qdl9PQXmnqhbCaQ,0.606,0.236,D# / Eb,-11.715,major,0.137,0.875,0.0,0.123,0.589,150.251,127707,3,19.07962,11,0,60s,,,,,,,,,,,,,,,,,,,,,,
527,Los decorados,Patxi Andion,6jLOiCEc4HLtvy5jquauVV,0.43,0.685,F# / Gb,-5.048,minor,0.0438,0.636,0.0,0.126,0.646,133.476,105200,4,27.02545,5,0,60s,,,,,,,,,,,,,,,,,,,,,,
536,A Man And The Blues,Buddy Guy,5vbw9boDHRHLZiv90e2ZVx,0.504,0.212,C,-16.756,major,0.0408,0.893,0.22,0.0817,0.233,108.629,383200,4,35.65767,17,0,60s,,,,,,,,,,,,,,,,,,,,,,
538,If I Were A Carpenter,Bobby Darin,6zGufyo5txRnBPsGm51Zc2,0.733,0.287,G,-14.076,major,0.0359,0.611,0.0441,0.68,0.605,116.482,204493,4,21.55843,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
541,There's No Other (Like My Baby),The Crystals,6tGldcIJJwByOYCjJglMAs,0.396,0.365,D,-7.985,major,0.0271,0.443,0.0,0.487,0.442,91.099,149722,3,54.42046,5,1,60s,,,,,,,,,,,,,,,,,,,,,,
542,Wonderful Summer,Robin Ward,7nSyzFpoLZUds8P6387E3Y,0.534,0.384,C# / Db,-11.41,major,0.0283,0.772,3.46e-06,0.207,0.374,101.752,148927,4,17.61501,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
544,"Carnival of the Animals, R. 125: The Elephant",Camille Saint-Saëns,0XxJCgsv3Qpd2KS7pObC6W,0.498,0.00733,A# / Bb,-35.44,major,0.0404,0.991,0.885,0.156,0.167,120.64,82293,3,56.5425,5,0,60s,,,,,,,,,,,,,,,,,,,,,,
545,Before And After,Chad & Jeremy,66ark8uqwtus4LkRSTn8UG,0.506,0.41,B,-9.521,minor,0.0275,0.261,0.0,0.178,0.487,104.114,159133,4,20.7217,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
547,Oceanic Beloved,Alice Coltrane,69mAn1RAZFVXltenZqrMKB,0.23,0.454,A,-15.639,major,0.074,0.705,0.00028,0.132,0.375,69.687,261760,3,24.82489,15,0,60s,,,,,,,,,,,,,,,,,,,,,,
548,More,Vic Dana,1bltfamMcxuxLvw6VzEYDC,0.295,0.478,B,-7.98,minor,0.0327,0.76,0.0,0.304,0.481,101.05,141333,3,79.81806,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
550,The James Bond Theme,Billy Strange,2hLB8P5TOz1lr7IzRCkXyi,0.514,0.25,F,-16.405,minor,0.0519,0.945,0.919,0.112,0.567,99.083,159227,3,21.21126,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
552,Her Royal Majesty,James Darren,1cPxnXUCio2zV6yE4pWZ25,0.359,0.591,F,-8.668,major,0.0561,0.637,0.0,0.281,0.91,183.318,132667,4,20.52019,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
553,Desesperadamente,Eydie Gormé,79d6zoi5I9tK1J2jb3Klfm,0.508,0.403,G# / Ab,-12.112,major,0.0381,0.825,0.0,0.347,0.652,113.22,129693,4,36.07832,8,0,60s,,,,,,,,,,,,,,,,,,,,,,
556,Little Boxes,Pete Seeger,4VJrTc5QPr13zgkwxaTjjN,0.775,0.194,F,-16.883,major,0.0731,0.941,0.00685,0.195,0.783,120.764,114773,3,30.05331,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
557,The Face of the Bass,Ornette Coleman,2LyNWKPE6q4MUmQwPWc556,0.526,0.17,C,-19.159,major,0.0918,0.556,0.473,0.0802,0.302,95.812,417840,4,25.81718,15,0,60s,,,,,,,,,,,,,,,,,,,,,,
560,Sorry Suzanne,The Hollies,5mLqHfJcDSfJo31eWVFyjF,0.635,0.524,C,-11.778,major,0.0304,0.0515,0.0,0.17,0.914,123.917,180307,4,51.58199,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
562,Vinthoothar,Jolly Abraham,4tLH8Nld6STbvS0FgZROsm,0.435,0.445,F# / Gb,-8.314,major,0.0365,0.674,0.000149,0.428,0.66,144.924,301547,3,52.78975,12,0,60s,,,,,,,,,,,,,,,,,,,,,,
563,"Mercy, Mercy, Mercy",Cannonball Adderley,6NF8MZ2trxckVBr82pyyPt,0.544,0.425,A# / Bb,-10.231,major,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,4,31.6202,16,1,60s,,,,,,,,,,,,,,,,,,,,,,
565,Stand By Your Man,Tammy Wynette,6xatfNMI8NkY5XxRHAeiS4,0.517,0.246,A,-11.992,major,0.0308,0.788,0.00105,0.133,0.525,105.24,159760,4,37.42708,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
566,Underwater,The Frogmen,15RAM0eY6ILldKcnI3jywF,0.491,0.909,C,-5.21,major,0.0406,0.654,0.942,0.0802,0.923,143.415,125920,4,23.62823,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
568,Snap Your Fingers,Barbara Lewis,486DaeZjbBVsY6VWueOCkH,0.711,0.167,C,-17.839,major,0.079,0.789,8.54e-05,0.0983,0.599,102.507,187947,4,17.77381,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
569,Walk Away Renee,The Left Banke,4wfK7KMFTFMNDDfKDe1aWi,0.474,0.436,A,-11.715,major,0.0284,0.254,0.0,0.294,0.588,118.314,162907,4,23.79617,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
570,Badge,Cream,08xsXR637CEqbxJmpFcuSA,0.596,0.575,E,-14.254,minor,0.04,0.449,0.000104,0.0839,0.745,107.573,164707,4,33.70329,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
571,Do You Mind?,Anthony Newley,1Dp1eYjIvZbUcVILKlWm08,0.862,0.0937,C,-15.738,major,0.0522,0.462,0.0,0.179,0.73,120.006,142827,4,49.04478,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
572,Winter Song,Nico,0c2vo7msMRXMWua5oCQ7y6,0.415,0.14,F,-14.958,major,0.0858,0.989,0.0842,0.128,0.491,179.789,197093,3,22.8664,10,0,60s,,,,,,,,,,,,,,,,,,,,,,
573,Driving Wheel,Junior Parker,5oLY2gz4HnKTcXxKkaGrsa,0.401,0.454,G,-11.52,major,0.0339,0.688,1.5e-06,0.101,0.656,80.692,160773,4,58.76938,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
576,It's All Right (You're Just In Love),The Tams,3eo1eOOEkNU7Xst5lKimfF,0.714,0.408,C,-14.462,major,0.0495,0.204,2.91e-06,0.699,0.932,113.249,131040,4,28.50862,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
577,They Ballin' Me Name,King Fighter,6HEx2Lu6nvvBmliB0QF2Cw,0.519,0.533,C# / Db,-12.462,minor,0.154,0.649,0.00012,0.314,0.735,168.183,192920,4,77.79962,10,0,60s,,,,,,,,,,,,,,,,,,,,,,
578,Boss-Eyed Whelk,Johnny Pearson,72PjKcvbMQsgQ6zn8chQRy,0.631,0.544,C,-10.249,major,0.117,0.376,0.421,0.0489,0.832,124.9,150227,4,17.88021,9,0,60s,,,,,,,,,,,,,,,,,,,,,,
581,The Tracks Of My Tears,Johnny Rivers,5mF5vKAxLU0LHCQQ8eP4Wv,0.432,0.431,D,-12.037,major,0.0284,0.653,0.0,0.293,0.673,100.904,175600,4,30.89697,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
583,I Apologize,Timi Yuro,6oYXOWb4Cf3frnvOREtISE,0.277,0.31,G,-10.643,major,0.0286,0.474,5.6e-05,0.107,0.328,170.483,175400,4,41.84755,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
585,"Mercy, Mercy, Mercy",Marlena Shaw,01slhbkp1vxXKC9lDO6zxp,0.482,0.484,A# / Bb,-8.987,major,0.0468,0.412,0.0,0.0672,0.56,170.548,186240,4,34.36564,11,1,60s,,,,,,,,,,,,,,,,,,,,,,
586,Sweetest One,The Metros,3qf40dVHsTi3XWmThoCMom,0.418,0.436,B,-13.066,major,0.0339,0.451,0.0,0.081,0.877,91.374,136307,3,66.65002,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
589,Little Green Apples,O.C. Smith,40uG3QadBzPpToV2FbPtuF,0.451,0.358,F# / Gb,-17.064,major,0.0517,0.556,4.44e-06,0.102,0.421,168.147,250594,4,33.10347,12,1,60s,,,,,,,,,,,,,,,,,,,,,,
592,Dirty Man,Laura Lee,0762EAuTa9SF0BzPEqbL7w,0.53,0.465,D,-6.231,major,0.0331,0.316,2.4e-05,0.0894,0.676,167.194,175640,3,30.07743,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
594,Somewhere,Len Barry,5nRaqQ7rhWwZR7lk75qqLa,0.635,0.701,F# / Gb,-11.236,major,0.0571,0.268,1.11e-05,0.0354,0.559,124.08,153360,4,59.86763,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
599,Come Go With Me,Dion,4Swf4WlGoBZDVgk6MFOsrr,0.322,0.718,C,-11.428,major,0.0938,0.239,0.0,0.676,0.737,118.735,167413,4,33.58108,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
600,"La recherche, pt. 2",Vladimir Cosma,1Xe8sU4TiQX0f3Fou3XgXL,0.237,0.32,A,-14.268,major,0.0312,0.868,0.901,0.305,0.224,84.386,110533,3,29.1982,6,0,60s,,,,,,,,,,,,,,,,,,,,,,
604,A Corner In The Sun,Walter Jackson,1DOQ4CSjYKvwQbFK0lGbj5,0.417,0.469,G,-10.513,major,0.0342,0.74,1.59e-05,0.181,0.513,79.141,140800,4,26.17464,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
605,Walkin' In The Sunshine,Roger Miller,5sVxNiopBap0OmC5D34qMb,0.761,0.413,F# / Gb,-15.45,major,0.0462,0.429,1.78e-06,0.0471,0.925,136.173,161080,4,48.34798,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
607,Allá en el Baile Grande,Los Relampagos Del Norte,6j8vimqDs0pfRpy3gf95JO,0.788,0.521,G# / Ab,-9.12,major,0.0366,0.249,9.68e-06,0.125,0.916,115.81,134699,4,38.19377,8,0,60s,,,,,,,,,,,,,,,,,,,,,,
610,Ice Cream Song,The Dynamics,0OxHWA10FOs5fD5M7bQ9qk,0.632,0.509,F# / Gb,-11.002,minor,0.0245,0.372,0.000749,0.0716,0.624,90.688,198333,4,36.23476,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
611,Endhan Yesuve Undhan Nesame,Sister Sarah Navaroji,2I3a1tKNYphSMtKnB4gTKR,0.432,0.579,D,-8.812,major,0.0562,0.837,1.05e-06,0.3,0.897,127.109,200013,4,53.17427,7,0,60s,,,,,,,,,,,,,,,,,,,,,,
613,In My Little Corner Of The World,Anita Bryant,2LKbizyFLF6UR5g2aBpPVV,0.486,0.453,B,-8.2,major,0.0273,0.581,0.0,0.163,0.564,108.737,158053,4,25.97764,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
